X,Y,Z,Amp,Tof
0.3725,-0.1975,0,10.7547,5.712
0.37,-0.1975,0,10.358,5.792
0.3675,-0.1975,0,10.9195,5.824
0.365,-0.1975,0,10.5655,5.888
0.3625,-0.1975,0,10.9561,5.904
0.36,-0.1975,0,10.8524,5.936
0.3575,-0.1975,0,11.5116,6
0.355,-0.1975,0,10.9439,6.048
0.3525,-0.1975,0,11.5848,6.064
0.35,-0.1975,0,11.4078,6.096
0.3475,-0.1975,0,11.4444,6.144
0.345,-0.1975,0,12.1586,6.208
0.3425,-0.1975,0,12.3356,6.224
0.34,-0.1975,0,11.5909,6.288
0.3375,-0.1975,0,11.1087,6.304
0.335,-0.1975,0,12.4454,6.384
0.3325,-0.1975,0,12.7812,6.384
0.33,-0.1975,0,11.4933,6.448
0.3275,-0.1975,0,13.2023,6.512
0.325,-0.1975,0,12.3905,6.496
0.3225,-0.1975,0,12.1403,6.624
0.32,-0.1975,0,13.1108,6.608
0.3175,-0.1975,0,12.6652,6.64
0.315,-0.1975,0,12.4821,6.656
0.3125,-0.1975,0,12.714,6.736
0.31,-0.1975,0,12.3722,6.8
0.3075,-0.1975,0,12.7567,6.816
0.305,-0.1975,0,12.6774,6.816
0.3025,-0.1975,0,12.2562,6.88
0.3,-0.1975,0,13.0375,6.912
0.2975,-0.1975,0,12.8117,7.008
0.295,-0.1975,0,12.5309,7.04
0.2925,-0.1975,0,13.8554,7.072
0.29,-0.1975,0,13.9653,7.088
0.2875,-0.1975,0,13.1962,7.152
0.285,-0.1975,0,13.0253,7.216
0.2825,-0.1975,0,13.7455,7.248
0.28,-0.1975,0,12.8849,7.28
0.2775,-0.1975,0,13.3183,7.328
0.275,-0.1975,0,13.5868,7.392
0.2725,-0.1975,0,13.4709,7.392
0.27,-0.1975,0,13.7944,7.44
0.2675,-0.1975,0,13.538,7.456
0.265,-0.1975,0,14.0019,7.536
0.2625,-0.1975,0,14.0873,7.552
0.26,-0.1975,0,13.3,7.616
0.2575,-0.1975,0,14.5451,7.632
0.255,-0.1975,0,13.8676,7.68
0.2525,-0.1975,0,13.6357,7.728
0.25,-0.1975,0,13.6113,7.792
0.2475,-0.1975,0,15.1799,7.808
0.245,-0.1975,0,13.715,7.888
0.2425,-0.1975,0,13.8859,7.936
0.24,-0.1975,0,15.1616,7.968
0.2375,-0.1975,0,13.7089,8
0.235,-0.1975,0,14.2766,8.016
0.2325,-0.1975,0,14.8991,8.096
0.23,-0.1975,0,14.0996,8.112
0.2275,-0.1975,0,14.3681,8.16
0.225,-0.1975,0,14.478,8.224
0.2225,-0.1975,0,14.8198,8.256
0.22,-0.1975,0,14.7404,8.32
0.2175,-0.1975,0,14.8198,8.336
0.215,-0.1975,0,14.7771,8.384
0.2125,-0.1975,0,14.6428,8.4
0.21,-0.1975,0,15.3386,8.448
0.2075,-0.1975,0,15.0822,8.496
0.205,-0.1975,0,15.0517,8.544
0.2025,-0.1975,0,14.8198,8.608
0.2,-0.1975,0,15.6621,8.608
0.1975,-0.1975,0,15.4851,8.704
0.195,-0.1975,0,15.2959,8.704
0.1925,-0.1975,0,14.7893,8.752
0.19,-0.1975,0,15.8025,8.784
0.1875,-0.1975,0,15.8208,8.864
0.185,-0.1975,0,15.479,8.864
0.1825,-0.1975,0,16.1809,8.944
0.18,-0.1975,0,15.0639,9.008
0.1775,-0.1975,0,15.6499,9.008
0.175,-0.1975,0,15.3996,9.056
0.1725,-0.1975,0,15.7537,9.072
0.17,-0.1975,0,15.4057,9.12
0.1675,-0.1975,0,16.4068,9.168
0.165,-0.1975,0,15.3142,9.248
0.1625,-0.1975,0,15.1067,9.296
0.16,-0.1975,0,16.6692,9.312
0.1575,-0.1975,0,15.7353,9.36
0.155,-0.1975,0,15.4607,9.36
0.1525,-0.1975,0,15.4424,9.408
0.15,-0.1975,0,14.9297,9.488
0.1475,-0.1975,0,16.3274,9.536
0.145,-0.1975,0,15.5583,9.552
0.1425,-0.1975,0,16.0772,9.632
0.14,-0.1975,0,16.0161,9.632
0.1375,-0.1975,0,15.949,9.696
0.135,-0.1975,0,16.1687,9.696
0.1325,-0.1975,0,15.6865,9.808
0.13,-0.1975,0,16.0283,9.792
0.1275,-0.1975,0,16.187,9.84
0.125,-0.1975,0,15.9185,9.904
0.1225,-0.1975,0,16.5105,9.92
0.12,-0.1975,0,15.6377,9.952
0.1175,-0.1975,0,16.3884,10.032
0.115,-0.1975,0,16.6509,10.048
0.1125,-0.1975,0,17.0965,10.128
0.11,-0.1975,0,16.4739,10.112
0.1075,-0.1975,0,17.1514,10.192
0.105,-0.1975,0,16.0222,10.24
0.1025,-0.1975,0,16.4922,10.288
0.1,-0.1975,0,17.1209,10.32
0.0975,-0.1975,0,17.0415,10.352
0.095,-0.1975,0,16.4251,10.4
0.0925,-0.1975,0,16.5899,10.432
0.09,-0.1975,0,17.8167,10.48
0.0875,-0.1975,0,16.1016,10.544
0.085,-0.1975,0,16.9134,10.576
0.0825,-0.1975,0,16.5838,10.624
0.08,-0.1975,0,16.7547,10.672
0.0775,-0.1975,0,15.8696,10.704
0.075,-0.1975,0,17.2063,10.752
0.0725,-0.1975,0,16.8706,10.8
0.07,-0.1975,0,16.9439,10.832
0.0675,-0.1975,0,16.4983,10.896
0.065,-0.1975,0,16.419,10.896
0.0625,-0.1975,0,16.7119,10.992
0.06,-0.1975,0,16.7791,10.992
0.0575,-0.1975,0,17.2246,11.056
0.055,-0.1975,0,17.0782,11.072
0.0525,-0.1975,0,16.4434,11.136
0.05,-0.1975,0,16.9012,11.2
0.0475,-0.1975,0,17.7252,11.232
0.045,-0.1975,0,16.9805,11.232
0.0425,-0.1975,0,17.2063,11.296
0.04,-0.1975,0,16.5838,11.36
0.0375,-0.1975,0,17.719,11.36
0.035,-0.1975,0,17.0843,11.424
0.0325,-0.1975,0,17.243,11.472
0.03,-0.1975,0,17.7801,11.52
0.0275,-0.1975,0,16.9073,11.568
0.025,-0.1975,0,16.4556,11.584
0.0225,-0.1975,0,17.3528,11.616
0.02,-0.1975,0,17.188,11.696
0.0175,-0.1975,0,17.4932,11.696
0.015,-0.1975,0,17.011,11.728
0.0125,-0.1975,0,17.3711,11.792
0.01,-0.1975,0,17.0476,11.824
0.0075,-0.1975,0,17.7618,11.904
0.005,-0.1975,0,17.5298,11.904
0.0025,-0.1975,0,17.2308,11.984
0,-0.1975,0,17.89,12.032
0,-0.195,0,17.5481,12.032
0.0025,-0.195,0,18.3782,11.968
0.005,-0.195,0,18.2134,11.92
0.0075,-0.195,0,18.3844,11.904
0.01,-0.195,0,18.4454,11.84
0.0125,-0.195,0,19.1656,11.824
0.015,-0.195,0,18.3355,11.776
0.0175,-0.195,0,19.0863,11.728
0.02,-0.195,0,17.9083,11.68
0.0225,-0.195,0,19.715,11.648
0.025,-0.195,0,17.5115,11.584
0.0275,-0.195,0,18.8482,11.568
0.03,-0.195,0,17.7618,11.52
0.0325,-0.195,0,18.659,11.504
0.035,-0.195,0,18.8787,11.504
0.0375,-0.195,0,18.2562,11.424
0.04,-0.195,0,18.1036,11.36
0.0425,-0.195,0,17.89,11.328
0.045,-0.195,0,18.2196,11.296
0.0475,-0.195,0,18.5125,11.264
0.05,-0.195,0,18.1768,11.152
0.0525,-0.195,0,17.7618,11.152
0.055,-0.195,0,18.3905,11.136
0.0575,-0.195,0,17.7923,11.056
0.06,-0.195,0,18.244,10.992
0.0625,-0.195,0,18.8787,10.96
0.065,-0.195,0,18.3966,10.912
0.0675,-0.195,0,17.7984,10.896
0.07,-0.195,0,17.9998,10.88
0.0725,-0.195,0,20.2033,10.768
0.075,-0.195,0,17.6458,10.736
0.0775,-0.195,0,17.774,10.72
0.08,-0.195,0,18.4149,10.656
0.0825,-0.195,0,18.3905,10.64
0.085,-0.195,0,17.6763,10.56
0.0875,-0.195,0,17.1575,10.592
0.09,-0.195,0,18.5308,10.528
0.0925,-0.195,0,17.9998,10.512
0.095,-0.195,0,17.8655,10.416
0.0975,-0.195,0,17.7252,10.4
0.1,-0.195,0,17.5542,10.288
0.1025,-0.195,0,17.6275,10.304
0.105,-0.195,0,17.8594,10.224
0.1075,-0.195,0,17.9022,10.208
0.11,-0.195,0,17.9266,10.128
0.1125,-0.195,0,18.8726,10.112
0.115,-0.195,0,17.3467,10.08
0.1175,-0.195,0,17.3772,10.016
0.12,-0.195,0,17.5176,9.952
0.1225,-0.195,0,17.8655,9.952
0.125,-0.195,0,17.5176,9.92
0.1275,-0.195,0,17.1331,9.856
0.13,-0.195,0,17.3345,9.84
0.1325,-0.195,0,16.8645,9.792
0.135,-0.195,0,17.951,9.76
0.1375,-0.195,0,16.4556,9.744
0.14,-0.195,0,17.5604,9.632
0.1425,-0.195,0,17.2063,9.632
0.145,-0.195,0,17.4627,9.6
0.1475,-0.195,0,16.895,9.504
0.15,-0.195,0,17.8167,9.504
0.1525,-0.195,0,16.3457,9.44
0.155,-0.195,0,16.4617,9.408
0.1575,-0.195,0,16.6814,9.344
0.16,-0.195,0,16.718,9.328
0.1625,-0.195,0,17.066,9.28
0.165,-0.195,0,16.126,9.232
0.1675,-0.195,0,16.7791,9.168
0.17,-0.195,0,16.3396,9.136
0.1725,-0.195,0,17.8167,9.072
0.175,-0.195,0,17.188,9.024
0.1775,-0.195,0,16.4861,9.024
0.18,-0.195,0,16.2236,8.976
0.1825,-0.195,0,16.718,8.944
0.185,-0.195,0,16.4373,8.896
0.1875,-0.195,0,16.8584,8.8
0.19,-0.195,0,16.6753,8.848
0.1925,-0.195,0,16.2358,8.752
0.195,-0.195,0,17.127,8.704
0.1975,-0.195,0,16.0344,8.672
0.2,-0.195,0,16.303,8.64
0.2025,-0.195,0,15.8818,8.56
0.205,-0.195,0,15.7231,8.544
0.2075,-0.195,0,15.9612,8.496
0.21,-0.195,0,16.4861,8.48
0.2125,-0.195,0,16.4434,8.432
0.215,-0.195,0,16.6021,8.352
0.2175,-0.195,0,16.3579,8.304
0.22,-0.195,0,15.8513,8.256
0.2225,-0.195,0,15.3813,8.256
0.225,-0.195,0,15.479,8.224
0.2275,-0.195,0,15.6072,8.192
0.23,-0.195,0,15.5156,8.08
0.2325,-0.195,0,16.1199,8.064
0.235,-0.195,0,15.8818,8.048
0.2375,-0.195,0,15.5705,7.984
0.24,-0.195,0,15.4546,7.952
0.2425,-0.195,0,15.3813,7.936
0.245,-0.195,0,14.8808,7.904
0.2475,-0.195,0,16.1016,7.824
0.25,-0.195,0,15.1067,7.776
0.2525,-0.195,0,14.9968,7.744
0.255,-0.195,0,15.2593,7.68
0.2575,-0.195,0,15.0761,7.616
0.26,-0.195,0,16.5166,7.568
0.2625,-0.195,0,15.4912,7.536
0.265,-0.195,0,14.5634,7.52
0.2675,-0.195,0,14.3681,7.472
0.27,-0.195,0,15.0578,7.424
0.2725,-0.195,0,15.772,7.392
0.275,-0.195,0,13.9531,7.36
0.2775,-0.195,0,14.8381,7.312
0.28,-0.195,0,16.0649,7.28
0.2825,-0.195,0,14.8869,7.232
0.285,-0.195,0,14.9358,7.2
0.2875,-0.195,0,15.2287,7.184
0.29,-0.195,0,13.9775,7.088
0.2925,-0.195,0,14.8076,7.056
0.295,-0.195,0,14.0263,7.024
0.2975,-0.195,0,14.0507,7.008
0.3,-0.195,0,14.4414,6.96
0.3025,-0.195,0,13.6967,6.896
0.305,-0.195,0,13.9897,6.864
0.3075,-0.195,0,14.2888,6.8
0.31,-0.195,0,13.9348,6.768
0.3125,-0.195,0,14.0324,6.72
0.315,-0.195,0,13.3732,6.656
0.3175,-0.195,0,14.0019,6.64
0.32,-0.195,0,13.4526,6.576
0.3225,-0.195,0,13.3183,6.544
0.325,-0.195,0,14.4292,6.512
0.3275,-0.195,0,14.1728,6.464
0.33,-0.195,0,13.1108,6.432
0.3325,-0.195,0,12.9398,6.432
0.335,-0.195,0,13.0009,6.368
0.3375,-0.195,0,13.9958,6.288
0.34,-0.195,0,13.2633,6.272
0.3425,-0.195,0,13.3244,6.24
0.345,-0.195,0,13.5685,6.208
0.3475,-0.195,0,13.3671,6.112
0.35,-0.195,0,12.8239,6.096
0.3525,-0.195,0,12.3966,6.08
0.355,-0.195,0,11.9327,6.016
0.3575,-0.195,0,13.0619,6
0.36,-0.195,0,12.1708,5.952
0.3625,-0.195,0,12.2318,5.904
0.365,-0.195,0,12.1158,5.84
0.3675,-0.195,0,12.3905,5.792
0.37,-0.195,0,11.9022,5.76
0.3725,-0.195,0,11.6031,5.712
0.375,-0.195,0,12.4393,5.68
0.3775,-0.195,0,12.6347,5.664
0.38,-0.195,0,11.4933,5.616
0.3825,-0.195,0,11.3712,5.328
0.385,-0.195,0,11.182,5.504
0.3875,-0.195,0,11.1515,5.488
