X,Y,Z,Amp,Tof
0,0.0475,-0.1975,16.8584,12.192
0,0.05,-0.1975,17.8716,12.224
0,0.0525,-0.1975,16.7241,12.208
0,0.055,-0.1975,16.1321,12.24
0,0.0575,-0.1975,16.3701,12.192
0,0.06,-0.1975,15.4241,12.224
0,0.0625,-0.1975,16.8157,12.224
0,0.065,-0.1975,16.5166,12.256
0,0.0675,-0.1975,15.9001,12.24
0,0.07,-0.1975,16.01,12.256
0,0.0725,-0.1975,15.1128,12.24
0,0.075,-0.1975,16.242,12.224
0,0.0775,-0.1975,15.717,12.224
0,0.08,-0.1975,15.6987,12.24
0,0.0825,-0.1975,15.1372,12.24
0,0.085,-0.1975,14.6001,12.224
0,0.0875,-0.1975,15.0578,12.256
0,0.09,-0.1975,14.7771,12.272
0,0.0925,-0.1975,14.6611,12.256
0,0.095,-0.1975,14.3071,12.272
0,0.0975,-0.1975,13.8676,12.272
0,0.1,-0.1975,14.0934,12.256
0,0.1025,-0.1975,14.2277,12.272
0,0.105,-0.1975,13.0924,12.304
0,0.1075,-0.1975,13.831,12.288
0,0.11,-0.1975,13.8066,12.288
0,0.1125,-0.1975,12.7201,12.304
0,0.115,-0.1975,12.8666,12.304
0,0.1175,-0.1975,12.9276,12.32
0,0.12,-0.1975,12.1342,12.336
0,0.1225,-0.1975,11.9144,12.352
0,0.125,-0.1975,12.3539,12.32
0,0.1275,-0.1975,11.7313,12.304
0,0.13,-0.1975,11.4444,12.368
0,0.1325,-0.1975,11.8717,12.336
0,0.135,-0.1975,11.0721,12.352
0,0.1375,-0.1975,11.7985,12.368
0,0.14,-0.1975,11.597,12.384
0,0.1425,-0.1975,11.182,12.368
0,0.145,-0.1975,11.2369,12.384
0,0.1475,-0.1975,10.5716,12.416
0,0.15,-0.1975,10.5289,12.4
0,0.1525,-0.1975,9.82086,12.416
0,0.155,-0.1975,9.96735,12.384
0,0.1575,-0.1975,9.91241,12.416
0,0.16,-0.1975,9.63775,12.368
0,0.1625,-0.1975,10.004,12.416
0,0.165,-0.1975,9.74761,12.432
0,0.1675,-0.1975,9.01517,12.432
0,0.17,-0.1975,9.77813,12.432
0,0.1725,-0.1975,9.24711,12.448
0,0.175,-0.1975,8.64284,12.432
0,0.1775,-0.1975,8.44752,12.464
